"X","Year","Month","DayofMonth","DayOfWeek","DepTime","CRSDepTime","ArrTime","CRSArrTime","UniqueCarrier","FlightNum","TailNum","ActualElapsedTime","CRSElapsedTime","AirTime","ArrDelay","DepDelay","Origin","Dest","Distance","TaxiIn","TaxiOut","Cancelled","CancellationCode","Diverted","CarrierDelay","WeatherDelay","NASDelay","SecurityDelay","LateAircraftDelay"
2404692,2008,5,8,4,1821,1805,2107,2100,"WN",3308,"N650SW",106,115,91,7,16,"BHM","BWI",682,4,11,0,"N",0,NA,NA,NA,NA,NA
6555200,2008,12,31,3,2218,2120,2307,2215,"WN",357,"N276WN",49,55,40,52,58,"SAT","DAL",248,3,6,0,"N",0,0,0,0,0,52
5785647,2008,10,8,3,1938,1908,2150,2120,"NW",465,"N762NC",132,132,94,30,30,"DTW","ATL",594,14,24,0,"N",0,0,0,30,0,0
2553862,2008,5,27,2,1709,1650,1840,1813,"OH",5223,"N595SW",91,83,72,27,19,"CVG","RDU",390,5,14,0,"N",0,19,0,8,0,0
4150474,2008,7,2,3,1639,1630,1917,1908,"AS",467,"N771AS",158,158,130,9,9,"LAX","SEA",954,12,16,0,"N",0,NA,NA,NA,NA,NA
5171904,2008,9,18,4,1244,1213,1430,1410,"FL",88,"N240AT",106,117,85,20,31,"FLL","ATL",581,10,11,0,"N",0,0,0,0,0,20
3485819,2008,6,11,3,1416,1310,2002,1920,"AA",656,"N485AA",226,250,203,42,66,"SAN","ORD",1723,8,15,0,"N",0,0,0,40,0,2
3638097,2008,7,13,7,2223,2020,45,2250,"WN",1497,"N243WN",82,90,72,115,123,"ELP","DAL",562,4,6,0,"N",0,0,0,0,0,115
4775969,2008,8,22,5,1151,1030,1426,1306,"AS",455,"N773AS",155,156,129,80,81,"LAX","SEA",954,4,22,0,"N",0,0,0,0,0,80
6174719,2008,11,12,3,1926,1850,2201,2139,"US",1231,"N733UW",155,169,138,22,36,"PHL","TPA",920,3,14,0,"N",0,0,0,0,0,22
2410361,2008,5,9,5,2033,2020,2252,2255,"WN",316,"N673AA",139,155,127,-3,13,"PDX","PHX",1009,5,7,0,"N",0,NA,NA,NA,NA,NA
1423983,2008,3,10,1,911,827,1131,1123,"UA",871,"N664UA",320,356,302,8,44,"IAD","SFO",2419,5,13,0,"N",0,NA,NA,NA,NA,NA
4722223,2008,8,24,7,2153,2140,2300,2250,"AA",497,"N4WJAA",67,70,46,10,13,"DFW","ICT",328,5,16,0,"N",0,NA,NA,NA,NA,NA
2122334,2008,4,21,1,1010,1003,1101,1049,"EV",4689,"N904EV",51,46,18,12,7,"ATL","CSG",83,3,30,0,"N",0,NA,NA,NA,NA,NA
3776530,2008,7,28,1,1100,1050,1311,1300,"OH",5150,"N937CA",131,130,115,11,10,"CVG","PWM",810,7,9,0,"N",0,NA,NA,NA,NA,NA
3775044,2008,7,6,7,2115,1945,2315,2131,"OH",5094,"N582CA",120,106,83,104,90,"CVG","PHL",507,15,22,0,"N",0,90,0,14,0,0
2731826,2008,5,3,6,2027,1925,2205,2055,"F9",376,"N932FR",158,150,134,70,62,"MKE","DEN",895,11,13,0,"N",0,0,0,57,0,13
2163976,2008,4,25,5,1114,1106,1203,1155,"HA",383,"N478HA",49,49,34,8,8,"ITO","HNL",216,9,6,0,"N",0,NA,NA,NA,NA,NA
4052002,2008,7,31,4,1717,1700,1922,1855,"NW",374,"N362NW",125,115,88,27,17,"DTW","BOS",632,17,20,0,"N",0,0,0,27,0,0
4625773,2008,8,15,5,1518,1430,1644,1605,"MQ",3323,"N273AE",86,95,65,39,48,"DFW","MLU",293,2,19,0,"N",0,0,39,0,0,0
2965270,2008,5,9,5,1920,1441,2314,1908,"CO",217,"N17356",174,207,155,246,279,"MSY","EWR",1167,7,12,0,"N",0,0,0,246,0,0
4145104,2008,7,17,4,1324,1205,1447,1345,"AA",2225,"N465AA",143,160,127,62,79,"DTW","DFW",987,7,9,0,"N",0,0,0,0,0,62
3957453,2008,7,5,6,1641,1600,1645,1625,"EV",4874,"N707EV",64,85,50,20,41,"ATL","JAN",341,2,12,0,"N",0,0,20,0,0,0
539829,2008,1,16,3,1510,1438,1736,1720,"AS",596,"N703AS",146,162,124,16,32,"SEA","SNA",978,3,19,0,"N",0,16,0,0,0,0
4753985,2008,8,22,5,2126,1855,22,2155,"AA",1807,"N429AA",116,120,89,147,151,"ORD","ATL",606,11,16,0,"N",0,0,76,0,0,71
951177,2008,2,19,2,1020,900,1228,1106,"FL",703,"N317AT",128,126,111,82,80,"DAY","MCO",808,7,10,0,"N",0,80,0,2,0,0
6846940,2008,12,29,1,1516,1510,1557,1605,"MQ",4600,"N857MQ",101,115,92,-8,6,"DCA","BNA",562,3,6,0,"N",0,NA,NA,NA,NA,NA
595562,2008,1,7,1,1714,1615,2011,1928,"DL",688,"N940DL",117,133,92,43,59,"DFW","ATL",732,12,13,0,"N",0,0,0,0,0,43
2054541,2008,4,9,3,1052,1015,1257,1226,"US",621,"N832AW",125,131,104,31,37,"PHX","OAK",646,6,15,0,"N",0,29,0,0,0,2
4738131,2008,8,16,6,2128,2120,2218,2215,"AA",1224,"N597AA",50,55,29,3,8,"DFW","OKC",175,6,15,0,"N",0,NA,NA,NA,NA,NA
5556997,2008,10,15,3,1938,1838,2046,1936,"OO",5672,"N576SW",68,58,40,70,60,"SFO","FAT",158,6,22,0,"N",0,0,0,10,0,60
1856432,2008,4,23,3,2131,2105,2234,2210,"WN",388,"N653SW",123,125,110,24,26,"ABQ","LAX",677,6,7,0,"N",0,0,0,0,0,24
6839867,2008,12,19,5,1445,1425,1650,1640,"MQ",4247,"N808MQ",125,135,89,10,20,"CLT","MIA",650,10,26,0,"N",0,NA,NA,NA,NA,NA
5353566,2008,9,15,1,2237,2105,43,2318,"CO",1812,"N16649",126,133,105,85,92,"IAH","OMA",781,4,17,0,"N",0,85,0,0,0,0
382696,2008,1,12,6,1127,1115,1248,1245,"MQ",3187,"N800AE",81,90,64,3,12,"SFO","SNA",372,4,13,0,"N",0,NA,NA,NA,NA,NA
3549411,2008,6,22,7,1644,1635,1942,1930,"B6",153,"N708JB",178,175,138,12,9,"JFK","MCO",944,6,34,0,"N",0,NA,NA,NA,NA,NA
1823413,2008,4,13,7,1706,1700,2033,2025,"WN",416,"N370SW",147,145,133,8,6,"DEN","BNA",1013,5,9,0,"N",0,NA,NA,NA,NA,NA
1933359,2008,4,21,1,1252,1155,1346,1254,"YV",7087,"N75992",54,59,38,52,57,"ORD","CID",196,2,14,0,"N",0,52,0,0,0,0
6198516,2008,11,2,7,1925,1915,2034,2040,"WN",1484,"N622SW",69,85,54,-6,10,"BDL","BWI",283,4,11,0,"N",0,NA,NA,NA,NA,NA
2223217,2008,4,8,2,1728,1710,1959,1923,"NW",824,"N925US",151,133,123,36,18,"IND","MCO",828,12,16,0,"N",0,1,0,18,0,17
2712813,2008,5,25,7,651,640,859,909,"EV",4314,"N379CA",128,149,112,-10,11,"SWF","ATL",784,8,8,0,"N",0,NA,NA,NA,NA,NA
4181950,2008,7,4,5,1914,1900,2142,2204,"CO",88,"N37273",208,244,188,-22,14,"EWR","IAH",1400,4,16,0,"N",0,NA,NA,NA,NA,NA
2325586,2008,4,1,2,1759,1535,2040,1830,"B6",525,"N580JB",161,175,126,130,144,"EWR","MCO",938,9,26,0,"N",0,0,0,0,0,130
6464801,2008,12,3,3,1807,1725,1910,1845,"WN",548,"N345SA",63,80,50,25,42,"ABQ","PHX",328,4,9,0,"N",0,25,0,0,0,0
3252099,2008,6,16,1,1605,1545,1713,1700,"UA",1553,"N470UA",68,75,42,13,20,"LAS","LAX",236,7,19,0,"N",0,NA,NA,NA,NA,NA
109251,2008,1,10,4,1254,1210,1407,1327,"XE",2981,"N17521",73,77,56,40,44,"BRO","IAH",308,5,12,0,"N",0,18,0,0,0,22
3121253,2008,6,6,5,1711,1650,1937,1913,"XE",2671,"N12540",146,143,122,24,21,"DSM","IAH",802,12,12,0,"N",0,21,0,3,0,0
6328081,2008,11,22,6,1706,1425,1839,1606,"NW",807,"N587NW",213,221,195,153,161,"MSP","SEA",1399,5,13,0,"N",0,153,0,0,0,0
835182,2008,2,18,1,1153,1003,1323,1128,"UA",857,"N834UA",90,85,49,115,110,"LAX","SFO",337,6,35,0,"N",0,0,0,115,0,0
6947348,2008,12,12,5,1819,1735,2056,2001,"AS",612,"N318AS",157,146,117,55,44,"SEA","LAS",866,8,32,0,"N",0,44,0,11,0,0
4784465,2008,8,9,6,2116,2100,28,6,"B6",35,"N646JB",192,186,134,22,16,"JFK","PBI",1028,4,54,0,"N",0,16,0,6,0,0
4500277,2008,8,5,2,2034,1950,53,33,"US",140,"N822AW",319,343,294,20,44,"PHX","ANC",2551,8,17,0,"N",0,16,0,0,0,4
6494183,2008,12,12,5,1432,1355,1439,1400,"WN",398,"N709SW",67,65,53,39,37,"BOI","RNO",335,3,11,0,"N",0,0,0,2,0,37
5022382,2008,9,20,6,2000,1945,2111,2041,"OO",3797,"N340CA",131,116,85,30,15,"SLC","LGB",589,7,39,0,"N",0,15,0,15,0,0
2906994,2008,5,9,5,2215,1540,110,1830,"AA",1787,"N474AA",175,170,131,400,395,"JFK","TPA",1005,3,41,0,"N",0,327,0,5,0,68
5600173,2008,10,20,1,1146,1115,1423,1359,"UA",610,"N801UA",97,104,78,24,31,"ORD","DCA",612,4,15,0,"N",0,24,0,0,0,0
5513777,2008,10,16,4,1635,1550,1835,1802,"YV",2877,"N928LR",60,72,46,33,45,"PHX","ELP",347,5,9,0,"N",0,33,0,0,0,0
4633343,2008,8,11,1,1446,1435,1618,1605,"MQ",3628,"N647AE",92,90,68,13,11,"JAN","DFW",408,14,10,0,"N",0,NA,NA,NA,NA,NA
6973871,2008,12,28,7,1715,1651,1953,1948,"CO",647,"N35271",158,177,135,5,24,"ORD","IAH",925,8,15,0,"N",0,NA,NA,NA,NA,NA
1248251,2008,3,25,2,710,700,858,850,"WN",710,"N486WN",228,230,215,8,10,"BNA","PHX",1448,5,8,0,"N",0,NA,NA,NA,NA,NA
6931190,2008,12,13,6,1244,1100,1521,1345,"AA",1720,"N469AA",97,105,77,96,104,"COS","DFW",592,8,12,0,"N",0,0,56,0,0,40
991686,2008,2,18,1,1642,1420,1947,1655,"MQ",4273,"N856AE",185,155,141,172,142,"RIC","MIA",826,9,35,0,"N",0,5,0,30,0,137
4586319,2008,8,17,7,1338,1311,1414,1353,"F9",826,"N929FR",96,102,77,21,27,"MCI","DEN",533,10,9,0,"N",0,0,0,5,0,16
1686789,2008,3,26,3,2051,1855,2234,2045,"AA",1303,"N4YSAA",223,230,207,109,116,"DFW","OAK",1456,5,11,0,"N",0,43,0,0,0,66
205001,2008,1,23,3,1252,1135,1405,1230,"OO",5873,"N971SW",73,55,52,95,77,"MSN","ORD",109,4,17,0,"N",0,0,0,95,0,0
4576485,2008,8,29,5,1727,1710,2000,1945,"EV",4808,"N841AS",93,95,67,15,17,"MLU","ATL",448,10,16,0,"N",0,15,0,0,0,0
6667490,2008,12,1,1,1713,1637,1914,1853,"UA",271,"N585UA",241,256,205,21,36,"PHL","DEN",1557,8,28,0,"N",0,0,0,0,0,21
3417886,2008,6,6,5,1618,1605,1805,1810,"MQ",4807,"N707EB",107,125,91,-5,13,"CVG","LGA",585,4,12,0,"N",0,NA,NA,NA,NA,NA
83030,2008,1,28,1,1412,1355,1529,1510,"WN",1230,"N278WN",77,75,58,19,17,"RNO","LAS",345,9,10,0,"N",0,0,0,13,0,6
666059,2008,2,21,4,1736,1725,1946,1945,"WN",892,"N429WN",70,80,59,1,11,"ELP","SAT",496,2,9,0,"N",0,NA,NA,NA,NA,NA
1407594,2008,3,2,7,843,825,1416,1344,"UA",348,"N329UA",213,199,174,32,18,"DEN","IAD",1452,7,32,0,"N",0,6,0,14,0,12
1785509,2008,3,13,4,2003,1855,2228,2126,"DL",1084,"N3733Z",325,331,298,62,68,"ATL","OAK",2130,6,21,0,"N",0,19,0,0,0,43
3132669,2008,6,11,3,1159,1151,1309,1318,"YV",7095,"N436YV",70,87,55,-9,8,"DRO","DEN",251,5,10,0,"N",0,NA,NA,NA,NA,NA
1326341,2008,3,28,5,1840,1816,2111,2102,"YV",7149,"N75993",91,106,69,9,24,"BNA","IAD",542,8,14,0,"N",0,NA,NA,NA,NA,NA
3523677,2008,6,15,7,1949,1655,2312,2025,"AA",2464,"N542AA",143,150,94,167,174,"ORD","JFK",740,17,32,0,"N",0,0,0,101,0,66
4177558,2008,7,25,5,2010,2000,2259,2314,"B6",1069,"N198JB",229,254,188,-15,10,"JFK","AUS",1522,4,37,0,"N",0,NA,NA,NA,NA,NA
735488,2008,2,12,2,1158,1100,1424,1230,"YV",7346,"N507MJ",206,150,141,114,58,"SAV","ORD",773,11,54,0,"N",0,0,0,114,0,0
832520,2008,2,12,2,1441,1340,1705,1603,"UA",734,"N580UA",84,83,56,62,61,"ORD","PIT",412,8,20,0,"N",0,60,0,1,0,1
560976,2008,1,28,1,1525,1510,1658,1632,"B6",32,"N548JB",93,82,56,26,15,"JFK","ROC",264,5,32,0,"N",0,0,0,11,0,15
248774,2008,1,1,2,1237,1225,1820,1808,"UA",1216,"N595UA",223,223,200,12,12,"DEN","BOS",1754,9,14,0,"N",0,NA,NA,NA,NA,NA
5806316,2008,10,18,6,1722,1645,2045,2021,"9E",2918,"86749E",143,156,120,24,37,"OKC","DTW",900,10,13,0,"N",0,0,0,0,0,24
174216,2008,1,4,5,843,715,906,745,"OO",2582,"N710BR",83,90,68,81,88,"PIT","MKE",431,10,5,0,"N",0,81,0,0,0,0
905129,2008,2,26,2,1234,1227,1416,1411,"DL",1453,"N619DL",102,104,80,5,7,"ATL","PBI",545,5,17,0,"N",0,NA,NA,NA,NA,NA
3860412,2008,7,5,6,1539,1532,2057,2058,"UA",932,"N583UA",198,206,168,-1,7,"DEN","IAD",1452,6,24,0,"N",0,NA,NA,NA,NA,NA
502559,2008,1,1,2,2007,1957,2314,2300,"AA",1236,"N546AA",127,123,100,14,10,"DFW","IND",762,5,22,0,"N",0,NA,NA,NA,NA,NA
2998662,2008,6,3,2,2048,2030,2232,2230,"WN",2645,"N615SW",104,120,88,2,18,"SFO","PHX",651,5,11,0,"N",0,NA,NA,NA,NA,NA
1233408,2008,3,20,4,1247,1210,1400,1335,"WN",39,"N337SW",73,85,65,25,37,"MDW","MCI",405,3,5,0,"N",0,5,0,0,0,20
4105879,2008,7,12,6,2106,2035,2253,2220,"AA",485,"N251AA",107,105,86,33,31,"ORD","TUL",585,4,17,0,"N",0,0,0,32,0,1
78623,2008,1,27,7,1117,1020,1216,1120,"WN",684,"N611SW",59,60,48,56,57,"LBB","DAL",293,4,7,0,"N",0,0,56,0,0,0
6727188,2008,12,29,1,2014,1825,2231,2044,"US",1514,"N184US",77,79,61,107,109,"LAX","PHX",370,5,11,0,"N",0,0,0,0,0,107
1118316,2008,2,1,5,2140,2120,520,522,"B6",186,"N598JB",280,302,257,-2,20,"SAN","JFK",2446,10,13,0,"N",0,NA,NA,NA,NA,NA
197444,2008,1,18,5,1700,1650,1903,1840,"OO",5979,"N930SW",63,50,22,23,10,"ORD","AZO",122,5,36,0,"N",0,23,0,0,0,0
1925964,2008,4,11,5,1740,1545,1831,1620,"YV",1032,"N27314",51,35,29,131,115,"HNL","OGG",100,5,17,0,"N",0,131,0,0,0,0
4823863,2008,8,21,4,706,700,1108,1022,"CO",252,"N32404",182,142,139,46,6,"DEN","IAH",861,21,22,0,"N",0,0,6,40,0,0
6845446,2008,12,7,7,1847,1740,2235,2110,"MQ",4503,"N667MQ",168,150,112,85,67,"ORD","JAX",865,9,47,0,"N",0,10,30,18,0,27
950860,2008,2,19,2,2200,2115,2346,2301,"FL",478,"N937AT",106,106,75,45,45,"ATL","BWI",576,7,24,0,"N",0,0,0,0,0,45
555264,2008,1,17,4,2122,2050,56,37,"B6",95,"N571JB",394,407,341,19,32,"JFK","OAK",2576,8,45,0,"N",0,19,0,0,0,0
698257,2008,2,23,6,1325,1310,1629,1620,"XE",416,"N12166",124,130,99,9,15,"SAN","COS",816,5,20,0,"N",0,NA,NA,NA,NA,NA
1836502,2008,4,17,4,1243,1145,1343,1240,"WN",2967,"N693SW",60,55,49,63,58,"AUS","DAL",189,3,8,0,"N",0,5,0,5,0,53
6376610,2008,11,17,1,1446,1435,1812,1805,"AA",1204,"N266AA",146,150,131,7,11,"DFW","RDU",1062,3,12,0,"N",0,NA,NA,NA,NA,NA
4900117,2008,9,19,5,1839,1810,2007,1935,"WN",949,"N212WN",88,85,73,32,29,"SAN","SMF",480,4,11,0,"N",0,4,0,3,0,25
1038379,2008,2,1,5,2115,2109,2319,2258,"9E",3739,"87979E",124,109,85,21,6,"DTW","BTV",536,3,36,0,"N",0,6,0,15,0,0
3059742,2008,6,22,7,1725,1545,1901,1710,"WN",2500,"N490WN",96,85,82,111,100,"BNA","MDW",395,4,10,0,"N",0,0,0,11,0,100
1252862,2008,3,26,3,1024,1010,1305,1305,"WN",260,"N215WN",101,115,86,0,14,"LAX","ELP",714,3,12,0,"N",0,NA,NA,NA,NA,NA
669130,2008,2,22,5,1955,1905,2111,2020,"WN",3134,"N615SW",76,75,61,51,50,"BWI","MHT",377,5,10,0,"N",0,6,0,1,0,44
6526505,2008,12,22,1,1910,1820,2110,2030,"WN",1893,"N388SW",60,70,45,40,50,"LAS","PHX",256,5,10,0,"N",0,40,0,0,0,0
1742516,2008,3,1,6,2255,2245,1313,1310,"CO",14,"N76054",558,565,539,3,10,"HNL","EWR",4962,6,13,0,"N",0,NA,NA,NA,NA,NA
4014411,2008,7,23,3,1404,1255,1609,1515,"MQ",3676,"N849AE",125,140,108,54,69,"MSN","DFW",821,7,10,0,"N",0,3,0,0,0,51
4549613,2008,8,26,2,1404,1315,1718,1632,"DL",768,"N961DL",134,137,103,46,49,"DFW","ATL",732,15,16,0,"N",0,1,0,28,0,17
749054,2008,2,3,7,1126,1110,1409,1358,"OH",5016,"N927CA",103,108,85,11,16,"TUL","CVG",646,3,15,0,"N",0,NA,NA,NA,NA,NA
4404905,2008,8,1,5,1912,1901,2003,2004,"OO",5465,"N233SW",51,63,41,-1,11,"SMX","LAX",135,6,4,0,"N",0,NA,NA,NA,NA,NA
1760309,2008,3,5,3,1118,1100,1424,1340,"CO",1438,"N33714",186,160,125,44,18,"DAB","EWR",884,7,54,0,"N",0,0,0,44,0,0
765811,2008,2,1,5,2154,2125,6,2323,"OO",5738,"N220SW",132,118,111,43,29,"SFO","RDM",462,4,17,0,"N",0,43,0,0,0,0
1036002,2008,2,5,2,2051,1926,2224,2055,"9E",2951,"87949E",93,89,64,89,85,"DTW","SDF",306,6,23,0,"N",0,0,0,4,0,85
724403,2008,2,26,2,904,855,1101,1053,"XE",2174,"N13997",117,118,90,8,9,"IAH","STL",668,6,21,0,"N",0,NA,NA,NA,NA,NA
3198732,2008,6,21,6,1506,1444,1631,1613,"OO",5837,"N712SK",145,149,125,18,22,"ORD","COS",911,5,15,0,"N",0,18,0,0,0,0
6464689,2008,11,14,5,1921,1728,2045,1855,"DL",56,"N999DN",84,87,55,110,113,"ATL","CVG",373,6,23,0,"N",0,0,0,0,0,110
2848579,2008,5,22,4,1540,1510,NA,2400,"9E",2980,"80019E",NA,NA,NA,NA,30,"DTW","JAN",777,NA,24,0,"N",1,NA,NA,NA,NA,NA
2163955,2008,4,4,5,1115,1106,1204,1155,"HA",383,"N479HA",49,49,37,9,9,"ITO","HNL",216,6,6,0,"N",0,NA,NA,NA,NA,NA
4742381,2008,8,21,4,1527,1430,1912,1835,"AA",1374,"N527AA",165,185,149,37,57,"DFW","DCA",1192,7,9,0,"N",0,37,0,0,0,0
2000967,2008,4,16,3,1315,1300,1421,1408,"OO",5453,"N218SW",66,68,45,13,15,"FAT","LAX",209,7,14,0,"N",0,NA,NA,NA,NA,NA
993801,2008,2,13,3,818,755,1018,955,"MQ",4358,"N649PP",60,60,39,23,23,"ORD","TOL",214,13,8,0,"N",0,23,0,0,0,0
3164820,2008,6,1,7,1814,1650,2138,2015,"OO",2880,"N698BR",144,145,118,83,84,"MKE","EWR",725,11,15,0,"N",0,0,0,83,0,0
4116606,2008,7,18,5,1005,955,1243,1220,"AA",1041,"N411AA",278,265,245,23,10,"ORD","SJC",1829,4,29,0,"N",0,10,0,13,0,0
2891614,2008,5,3,6,2146,2115,2232,2210,"AA",1224,"N598AA",46,55,28,22,31,"DFW","OKC",175,4,14,0,"N",0,13,0,0,0,9
3555865,2008,6,28,6,1652,1559,2115,1856,"CO",76,"N13113",263,177,133,139,53,"MCO","EWR",938,17,113,0,"N",0,0,0,139,0,0
2990586,2008,5,14,3,1504,1446,1554,1550,"DL",1045,"N951DL",50,64,35,4,18,"ATL","CLT",227,10,5,0,"N",0,NA,NA,NA,NA,NA
1268196,2008,3,31,1,1118,1110,1215,1210,"WN",3685,"N624SW",57,60,46,5,8,"BOI","SLC",291,3,8,0,"N",0,NA,NA,NA,NA,NA
1657843,2008,3,31,1,1814,1620,1947,1740,"9E",5915,"87759E",93,80,63,127,114,"MOB","MEM",317,9,21,0,"N",0,0,0,13,0,114
1715587,2008,3,10,1,1450,1324,1700,1545,"AS",697,"N618AS",130,141,110,75,86,"LAS","PDX",762,5,15,0,"N",0,75,0,0,0,0
2805354,2008,5,22,4,1728,1659,1907,1845,"MQ",4584,"N708AE",159,166,138,22,29,"DCA","XNA",963,4,17,0,"N",0,2,0,0,0,20
1798497,2008,4,5,6,938,925,1045,1035,"WN",1915,"N648SW",67,70,48,10,13,"PHX","LAS",256,5,14,0,"N",0,NA,NA,NA,NA,NA
2949441,2008,5,14,3,1624,1610,1907,1902,"CO",392,"N57857",163,172,127,5,14,"EWR","MCO",938,7,29,0,"N",0,NA,NA,NA,NA,NA
5990822,2008,11,18,2,1838,1830,1938,1935,"WN",2001,"N373SW",60,65,48,3,8,"LIT","DAL",296,3,9,0,"N",0,NA,NA,NA,NA,NA
2778616,2008,5,16,5,1903,1840,1958,2005,"MQ",3493,"N504AE",175,205,157,-7,23,"DFW","SBA",1315,3,15,0,"N",0,NA,NA,NA,NA,NA
3679715,2008,7,25,5,1738,1725,1834,1825,"WN",2896,"N231WN",56,60,43,9,13,"MCO","FLL",178,3,10,0,"N",0,NA,NA,NA,NA,NA
5773207,2008,10,28,2,656,630,805,745,"MQ",4685,"N827MQ",69,75,52,20,26,"CMH","RDU",361,5,12,0,"N",0,20,0,0,0,0
2420043,2008,5,12,1,2048,1640,2206,1800,"WN",2022,"N645SW",78,80,44,246,248,"PHL","PVD",238,4,30,0,"N",0,0,0,0,0,246
3674882,2008,7,24,4,1800,1720,1904,1830,"WN",1932,"N280WN",64,70,51,34,40,"BUR","OAK",325,4,9,0,"N",0,0,0,0,0,34
6903000,2008,12,8,1,1000,920,1157,1135,"AA",461,"N5FMAA",177,195,156,22,40,"MIA","DFW",1121,9,12,0,"N",0,22,0,0,0,0
3351386,2008,6,6,5,2144,2115,2338,2301,"FL",79,"N331AT",114,106,84,37,29,"ATL","FLL",581,5,25,0,"N",0,29,0,8,0,0
6635074,2008,12,7,7,1427,1229,1553,1351,"OO",5568,"N220SW",86,82,70,122,118,"SBA","SFO",262,5,11,0,"N",0,0,0,115,0,7
2458170,2008,5,23,5,1936,1925,2100,2050,"WN",1242,"N762SW",84,85,73,10,11,"SMF","SAN",480,3,8,0,"N",0,NA,NA,NA,NA,NA
6196037,2008,11,1,6,1713,1655,1949,1935,"WN",2272,"N420WN",96,100,83,14,18,"BNA","BWI",588,4,9,0,"N",0,NA,NA,NA,NA,NA
6855601,2008,12,21,7,1910,1731,2011,1843,"NW",293,"N368NW",121,132,98,88,99,"DTW","MEM",610,9,14,0,"N",0,0,0,69,0,19
1397966,2008,3,9,7,2201,2025,58,2358,"UA",33,"N517UA",357,393,318,60,96,"JFK","LAX",2475,5,34,0,"N",0,0,0,0,0,60
108015,2008,1,24,4,1733,1715,1857,1903,"XE",3037,"N14977",84,108,51,-6,18,"MHT","EWR",209,15,18,0,"N",0,NA,NA,NA,NA,NA
6802435,2008,12,21,7,1920,1913,2102,2059,"FL",75,"N970AT",102,106,84,3,7,"ATL","FLL",581,4,14,0,"N",0,NA,NA,NA,NA,NA
3478839,2008,6,23,1,1306,1235,1609,1545,"AA",370,"N584AA",123,130,105,24,31,"ORD","LGA",733,5,13,0,"N",0,0,0,6,0,18
6869503,2008,12,17,3,2141,2120,2341,2257,"NW",1273,"N374NW",180,157,151,44,21,"MSP","BZN",874,7,22,0,"N",0,21,0,23,0,0
4986370,2008,9,16,2,1835,1802,2040,2001,"OH",6345,"N812CA",65,59,35,39,33,"HSV","ATL",151,20,10,0,"N",0,0,0,6,0,33
2804336,2008,5,2,5,2151,1925,2310,2050,"MQ",4518,"N622AE",79,85,65,140,146,"JAX","RDU",408,3,11,0,"N",0,0,0,0,0,140
5695724,2008,10,2,4,2035,2019,2228,2211,"EV",5442,"N917EV",113,112,83,17,16,"ATL","MDT",619,5,25,0,"N",0,0,0,1,0,16
4298675,2008,8,22,5,1047,1030,1152,1140,"WN",1981,"N465WN",65,70,49,12,17,"LAS","PHX",256,6,10,0,"N",0,NA,NA,NA,NA,NA
1082561,2008,2,12,2,2147,1820,2336,1945,"AA",1438,"N572AA",109,85,75,231,207,"ORD","BNA",409,6,28,0,"N",0,0,48,24,0,159
6848094,2008,12,22,1,2113,1800,2200,1859,"MQ",4678,"N825MQ",47,59,38,181,193,"RDU","DCA",227,2,7,0,"N",0,0,0,0,0,181
5294391,2008,9,14,7,1400,1330,1742,1705,"AA",1258,"N431AA",162,155,136,37,30,"ORD","TPA",1012,4,22,0,"N",0,0,0,8,0,29
4129519,2008,7,18,5,1541,1535,1908,1915,"AA",1496,"N549AA",147,160,130,-7,6,"DFW","MCO",984,7,10,0,"N",0,NA,NA,NA,NA,NA
2036096,2008,4,28,1,2139,2120,2302,2249,"UA",1229,"N381UA",83,89,70,13,19,"DEN","BIL",455,3,10,0,"N",0,NA,NA,NA,NA,NA
4370278,2008,8,10,7,2045,2030,2130,2110,"YV",1019,"N27314",45,40,30,20,15,"KOA","HNL",163,5,10,0,"N",0,20,0,0,0,0
3533208,2008,6,21,6,1538,1505,1733,1655,"AS",378,"N975AS",115,110,96,38,33,"SEA","SMF",605,2,17,0,"N",0,33,0,5,0,0
6648290,2008,12,22,1,1739,1518,1844,1630,"OO",6119,"N930SW",65,72,48,134,141,"SFO","BUR",326,3,14,0,"N",0,66,0,0,0,68
717127,2008,2,21,4,1446,1410,1653,1622,"XE",2479,"N11526",127,132,106,31,36,"IAH","DSM",802,4,17,0,"N",0,0,2,0,0,29
904824,2008,2,26,2,725,715,1025,956,"DL",991,"N670DN",180,161,153,29,10,"BDL","ATL",859,6,21,0,"N",0,0,0,29,0,0
231492,2008,1,23,3,1749,1646,1959,1813,"UA",451,"N331UA",190,147,120,106,63,"RDU","ORD",647,8,62,0,"N",0,0,0,106,0,0
4809425,2008,8,7,4,2127,2000,43,2246,"CO",833,"N24736",256,226,197,117,87,"LGA","IAH",1416,5,54,0,"N",0,0,9,30,0,78
3010924,2008,6,7,6,1730,1715,1901,1905,"WN",152,"N521SW",211,230,197,-4,15,"MCO","DEN",1545,6,8,0,"N",0,NA,NA,NA,NA,NA
6980054,2008,12,20,6,1234,1140,1415,1320,"CO",1605,"N68159",221,220,193,55,54,"IAH","LAX",1379,10,18,0,"N",0,17,0,1,0,37
3396663,2008,6,15,7,1219,1110,1407,1300,"MQ",3889,"N814AE",108,110,86,67,69,"DFW","PNS",604,3,19,0,"N",0,67,0,0,0,0
5305667,2008,9,27,6,1559,1550,1844,1840,"AA",1694,"N3DEAA",105,110,81,4,9,"DEN","DFW",641,11,13,0,"N",0,NA,NA,NA,NA,NA
